entity_id,fy_label,field,column,rule,value_before,value_after,note
E09,FY2025,closing_zar_rate,value,SPLIT_MULTI_CURRENCY,USD: R17.860; EUR: R20.890; Zambia kwacha: R0.757; Angola kw,USD=17.860; EUR=20.890; Zambia kwacha=0.757; Angola kwanza=0.019; Mozambique metical=0.277; Nigeria naira=0.012,Single cell held rates for several currencies
E14,FY2026,avg_zar_rate,value,INVERT_FX_DIRECTION,0.0578,17.301,Row was quoted USD per ZAR; normalized to ZAR per unit of foreign currency
E14,FY2026,closing_zar_rate,value,INVERT_FX_DIRECTION,0.059,16.9492,Row was quoted USD per ZAR; normalized to ZAR per unit of foreign currency
E08,FY2025,revenue_total,(check),CHECK_REVENUE_SPLIT,128652000000,25749000000,revenue_total != SA + foreign (>1% variance)
E11,,(entity),fiscal_year_end,MISSING_FYE,,,No year-end date evidenced in source notes; must be confirmed before aligning to bank flow windows
E12,,(entity),fiscal_year_end,MISSING_FYE,,,No year-end date evidenced in source notes; must be confirmed before aligning to bank flow windows
E13,,(entity),fiscal_year_end,MISSING_FYE,,,No year-end date evidenced in source notes; must be confirmed before aligning to bank flow windows
*,*,*,(sarb),LOAD_SARB_SERIES,Indicator: Rand per US Dollar,903 obs 2023-01-03..2026-08-14,"SARB daily weighted-average rate, ~10:30am"
*,*,*,(sarb),LOAD_SARB_SERIES,Indicator: Rand per British Pound,903 obs 2023-01-03..2026-08-14,"SARB daily weighted-average rate, ~10:30am"
*,*,*,(sarb),LOAD_SARB_SERIES,Indicator: Rand per Euro,903 obs 2023-01-03..2026-08-14,"SARB daily weighted-average rate, ~10:30am"
*,*,(fx),foreign_currency,NO_SARB_SERIES,AUD,,Currency disclosed by an entity but no SARB series supplied; conversion for this currency is not yet possible
*,*,(fx),foreign_currency,NO_SARB_SERIES,Angola kwanza,,Currency disclosed by an entity but no SARB series supplied; conversion for this currency is not yet possible
*,*,(fx),foreign_currency,NO_SARB_SERIES,Mozambique metical,,Currency disclosed by an entity but no SARB series supplied; conversion for this currency is not yet possible
*,*,(fx),foreign_currency,NO_SARB_SERIES,Nigeria naira,,Currency disclosed by an entity but no SARB series supplied; conversion for this currency is not yet possible
*,*,(fx),foreign_currency,NO_SARB_SERIES,ZWG,,Currency disclosed by an entity but no SARB series supplied; conversion for this currency is not yet possible
*,*,(fx),foreign_currency,NO_SARB_SERIES,Zambia kwacha,,Currency disclosed by an entity but no SARB series supplied; conversion for this currency is not yet possible
E13,FY2025,capex,value_numeric,CROSSCHECK_CORRECTION,66480000,199536000,AFS cross-check vs primary AFS: prior figure was a Note 8 sub-total (in-use properties only); corrected to the full cash flow statement capex figure (investment property + PPE additions).
E16,FY2025,capex,value_numeric,CROSSCHECK_CORRECTION,38500000000,30907000000,AFS cross-check vs primary AFS: prior figure was sourced from a non-AFS results-highlights document and matched neither AFS capex figure; corrected to the Group Statement of Cash Flows PPE-acquisition line.
E13,FY2025,cost_of_sales,value_numeric,CROSSCHECK_CORRECTION,4439000,304429000,"Modelling decision, not an extraction error: relabelled from the literal but non-representative ""Cost of sales of inventory property"" line to ""Property operating expenses"" — the economically meaningful supplier-payment proxy for a REIT with no conventional COGS line, matching the field's use in Pillar 1."
